age,workclass,fnlwgt,educational-num,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,log_capital_gain,log_capital_loss,Private_Workclass,education_label,marital_label,white_collar_label,gender_male,native_country_label,high_income
31,Private,186144,4,1,0,Female,0,0,40,Mexico,<=50K,0.0,0.0,True,0,0,0,False,0,True
38,Private,150601,6,4,1,Male,0,3770,40,United-States,<=50K,0.0,8.235095497258357,True,0,0,1,True,1,True
44,Private,157249,13,0,1,Male,0,1977,50,United-States,>50K,0.0,7.589841512182657,True,1,1,1,True,1,False
38,Federal-gov,213274,11,4,1,Female,6497,0,40,United-States,<=50K,8.779249716229046,0.0,False,0,0,0,False,1,True
22,Private,55614,9,4,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
29,Private,241667,14,1,1,Female,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
50,Local-gov,163921,4,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
28,Self-emp-not-inc,39388,11,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
58,Private,68624,9,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
27,Private,209891,10,1,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
47,Private,278322,10,0,1,Male,7688,0,40,United-States,>50K,8.94754601503218,0.0,True,0,1,1,True,1,False
32,Federal-gov,454508,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,1,1,1,True,1,True
39,Private,357173,9,4,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
28,Private,278736,3,0,1,Male,0,0,40,Mexico,<=50K,0.0,0.0,True,0,1,0,True,0,True
36,Private,254493,10,0,1,Male,0,0,44,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
57,Private,197369,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
22,Private,141003,11,3,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
55,Local-gov,161662,14,0,1,Male,0,0,55,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
65,Private,154351,9,1,1,Female,2993,0,40,United-States,<=50K,8.004365564979574,0.0,True,0,0,1,False,1,True
55,Private,102058,6,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
44,Private,325461,13,0,1,Male,0,1902,50,United-States,>50K,0.0,7.551186867296149,True,1,1,1,True,1,False
27,Private,207611,13,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
49,Private,120629,13,1,1,Female,27828,0,60,United-States,>50K,10.233833921427351,0.0,True,1,0,1,False,1,False
23,Private,368739,13,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
31,Private,137978,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
29,Private,232914,11,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
22,Private,336101,10,1,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
57,?,137658,9,0,0,Male,0,0,5,Columbia,<=50K,0.0,0.0,False,0,1,0,True,0,True
47,Private,146497,10,4,1,Female,0,0,16,Germany,<=50K,0.0,0.0,True,0,0,1,False,0,True
37,Self-emp-not-inc,227253,1,0,1,Male,0,0,30,Mexico,<=50K,0.0,0.0,False,0,1,1,True,0,True
28,Private,249870,15,1,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
27,Local-gov,187746,13,3,1,Female,3325,0,25,United-States,<=50K,8.109525659752872,0.0,False,1,0,1,False,1,True
24,State-gov,390867,14,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
31,Private,356823,13,1,1,Female,10520,0,40,United-States,>50K,9.261128538808288,0.0,True,1,0,1,False,1,False
68,Self-emp-not-inc,195881,9,0,1,Male,2414,0,40,United-States,<=50K,7.789454566086673,0.0,False,0,1,0,True,1,True
36,Private,152744,13,2,0,Female,0,0,40,South,<=50K,0.0,0.0,True,1,0,1,False,0,True
56,?,154537,10,4,1,Female,0,0,50,United-States,>50K,0.0,0.0,False,0,0,0,False,1,False
35,Private,193815,13,0,1,Male,0,1977,48,United-States,>50K,0.0,7.589841512182657,True,1,1,1,True,1,False
61,?,222395,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
61,Federal-gov,229062,10,0,1,Male,0,1887,40,United-States,>50K,0.0,7.543273346705446,False,0,1,1,True,1,False
57,Private,190488,7,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
43,Local-gov,225165,10,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
28,Private,96337,10,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
48,Private,313925,12,5,1,Female,0,0,30,United-States,>50K,0.0,0.0,True,0,1,1,False,1,False
32,Private,205950,9,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
20,Private,244406,9,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
22,Private,189950,13,1,1,Male,0,0,55,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
48,?,266337,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
46,Self-emp-not-inc,225456,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
21,State-gov,142766,10,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,True,1,True
62,?,225652,4,0,1,Male,3411,0,50,United-States,<=50K,8.13505390861157,0.0,False,0,1,0,True,1,True
32,Private,331539,13,0,0,Male,0,0,50,China,>50K,0.0,0.0,True,1,1,1,True,0,False
35,State-gov,94529,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
39,Self-emp-not-inc,497525,6,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
50,Self-emp-inc,283676,16,0,1,Male,15024,0,60,United-States,>50K,9.617470759403409,0.0,False,1,1,1,True,1,False
34,Local-gov,210164,10,0,1,Male,0,1740,40,United-States,<=50K,0.0,7.462214939768189,False,0,1,0,True,1,True
47,Self-emp-not-inc,121124,3,0,1,Male,0,0,55,Italy,>50K,0.0,0.0,False,0,1,1,True,0,False
38,Private,409604,13,0,1,Male,15024,0,40,United-States,>50K,9.617470759403409,0.0,True,1,1,1,True,1,False
49,Private,115784,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
38,Private,205493,9,5,1,Female,0,0,60,United-States,>50K,0.0,0.0,True,0,1,1,False,1,False
34,Private,174789,9,0,1,Male,0,0,45,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
22,State-gov,186569,13,3,1,Female,0,0,12,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
29,Private,114870,10,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
40,Private,259307,10,1,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
32,Private,352089,9,1,1,Female,0,0,38,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
54,Private,254152,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
30,Local-gov,303485,10,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
17,Private,159299,7,3,1,Female,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
51,Private,189511,11,0,1,Male,0,0,50,Germany,>50K,0.0,0.0,True,0,1,0,True,0,False
37,Private,61518,9,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
20,Private,174436,9,3,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
57,Self-emp-not-inc,253267,3,4,1,Female,0,0,35,Cuba,<=50K,0.0,0.0,False,0,0,0,False,0,True
65,Self-emp-inc,184965,16,0,1,Male,99999,0,40,United-States,>50K,11.512925464970229,0.0,False,1,1,1,True,1,False
37,Private,112264,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
63,Private,223637,9,1,1,Female,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
30,Local-gov,83066,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
41,?,254630,11,1,1,Male,0,0,80,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
32,Self-emp-not-inc,291414,16,0,1,Male,0,0,35,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
33,Private,112115,13,0,1,Male,0,1902,45,United-States,>50K,0.0,7.551186867296149,True,1,1,1,True,1,False
75,Self-emp-not-inc,30599,14,1,1,Female,0,0,50,United-States,<=50K,0.0,0.0,False,1,1,1,False,1,True
31,Private,127610,13,5,1,Female,0,0,40,United-States,>50K,0.0,0.0,True,1,1,1,False,1,False
21,?,433330,10,4,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
59,Self-emp-not-inc,81107,10,5,1,Female,0,0,80,United-States,>50K,0.0,0.0,False,0,1,1,False,1,False
53,Private,229247,8,0,1,Male,5013,0,45,United-States,<=50K,8.519989278718239,0.0,True,0,1,0,True,1,True
51,Private,40641,10,0,1,Male,0,0,60,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
49,Self-emp-not-inc,203505,9,1,1,Female,0,0,30,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
40,Private,200496,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
55,Private,290124,3,0,1,Male,0,0,40,Mexico,<=50K,0.0,0.0,True,0,1,0,True,0,True
21,Federal-gov,99199,9,3,1,Male,0,0,36,United-States,<=50K,0.0,0.0,False,0,0,1,True,1,True
43,Private,120277,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
52,Private,35576,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
31,Private,147284,16,0,1,Male,0,1977,99,United-States,>50K,0.0,7.589841512182657,True,1,1,1,True,1,False
20,Private,286391,10,3,1,Female,2176,0,20,United-States,<=50K,7.685703061234547,0.0,True,0,0,1,False,1,True
43,Private,118536,9,2,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
30,Private,208068,9,0,0,Male,0,0,40,Mexico,<=50K,0.0,0.0,True,0,1,0,True,0,True
41,Private,119266,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
44,Local-gov,236321,9,3,1,Male,0,0,25,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
44,Self-emp-not-inc,27242,10,3,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
23,Private,189072,13,1,1,Female,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
30,Private,284395,9,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
31,Private,393702,9,3,1,Female,0,0,36,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
39,Self-emp-not-inc,50096,10,0,1,Male,0,0,80,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
27,Private,329426,13,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
23,Private,307267,14,1,1,Female,0,0,10,United-States,<=50K,0.0,0.0,True,1,0,0,False,1,True
43,Private,33310,9,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
24,Private,254293,13,1,1,Male,2174,0,45,United-States,<=50K,7.684783943522785,0.0,True,1,0,1,True,1,True
40,Private,67852,9,1,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
55,Self-emp-not-inc,141122,13,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,False,1,1,1,True,1,True
67,?,106175,13,0,1,Male,0,0,20,United-States,>50K,0.0,0.0,False,1,1,0,True,1,False
37,Private,340599,7,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
73,Private,247355,9,0,1,Male,0,0,16,Canada,<=50K,0.0,0.0,True,0,1,0,True,0,True
36,Local-gov,287821,13,5,1,Female,0,0,40,United-States,>50K,0.0,0.0,False,1,1,1,False,1,False
23,Private,151888,9,1,1,Male,4650,0,50,Ireland,<=50K,8.444837529224097,0.0,True,0,0,0,True,0,True
32,Private,126838,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
27,Private,190525,9,1,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,0,0,1,True,1,False
17,Private,160029,7,2,1,Female,0,0,22,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
31,Self-emp-not-inc,349148,10,0,1,Male,0,0,48,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
45,Private,204205,4,1,1,Male,0,0,48,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
29,Private,187327,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
32,Private,175878,4,0,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
49,Private,120121,16,0,1,Male,7688,0,45,United-States,>50K,8.94754601503218,0.0,True,1,1,1,True,1,False
53,Private,196278,10,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
25,Private,206600,8,0,1,Male,0,0,40,El-Salvador,<=50K,0.0,0.0,True,0,1,0,True,0,True
69,Self-emp-not-inc,69306,10,5,1,Female,0,0,15,United-States,<=50K,0.0,0.0,False,0,1,0,False,1,True
38,State-gov,87282,11,4,0,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
57,Self-emp-inc,231781,14,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
62,?,232719,14,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,False,1,1,0,True,1,True
32,Private,241802,9,5,0,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,False,1,True
17,Private,162205,6,3,1,Female,0,0,15,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
38,Private,167882,10,2,1,Female,0,0,45,Haiti,<=50K,0.0,0.0,True,0,0,0,False,0,True
47,Private,188081,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
22,Private,201490,9,3,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
49,Private,105449,13,1,1,Male,0,0,25,United-States,<=50K,0.0,0.0,True,1,0,0,True,1,True
35,Self-emp-inc,175769,9,0,1,Male,0,0,65,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
52,Private,214091,9,1,0,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
39,Private,388023,9,1,1,Female,0,0,38,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
53,State-gov,246820,16,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
61,Self-emp-not-inc,168654,9,4,1,Female,0,0,20,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
22,Private,450695,9,1,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
53,Private,99476,9,1,1,Female,0,0,38,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
18,Private,216540,7,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
31,Private,204052,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
38,Private,229236,9,0,0,Male,0,0,40,Puerto-Rico,<=50K,0.0,0.0,True,0,1,0,True,0,True
40,Self-emp-not-inc,163512,3,0,0,Male,0,0,8,Guatemala,<=50K,0.0,0.0,False,0,1,0,True,0,True
50,Private,99392,10,1,1,Female,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
62,State-gov,202056,13,1,1,Male,14084,0,40,United-States,>50K,9.552865680310473,0.0,False,1,0,1,True,1,False
41,Private,102332,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
32,Private,167106,9,0,0,Male,0,0,40,Hong,<=50K,0.0,0.0,True,0,1,1,True,0,True
40,Private,53956,13,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
48,Local-gov,407495,12,0,1,Male,0,0,56,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
38,Self-emp-inc,186845,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,1,1,0,True,1,True
28,Private,296450,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
66,Private,197414,4,1,1,Female,0,0,20,United-States,<=50K,0.0,0.0,True,0,1,0,False,1,True
20,Private,123173,10,3,1,Female,0,0,15,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
53,Federal-gov,225339,10,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
38,Private,210438,4,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
50,Self-emp-not-inc,192654,6,1,1,Male,0,0,25,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
54,Private,223660,9,0,1,Male,0,0,55,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
23,?,234108,13,1,1,Male,0,0,35,United-States,<=50K,0.0,0.0,False,1,0,0,True,1,True
20,Private,471452,10,3,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
17,Private,350538,6,1,1,Male,0,0,25,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
42,Self-emp-not-inc,198692,10,0,1,Male,0,0,45,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
32,Private,197457,9,4,1,Female,1471,0,38,United-States,<=50K,7.294377299288821,0.0,True,0,0,1,False,1,True
44,Private,172600,9,1,1,Female,10520,0,50,United-States,>50K,9.261128538808288,0.0,True,0,0,1,False,1,False
28,Private,202222,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
32,Self-emp-not-inc,195891,9,4,1,Male,0,0,40,Iran,<=50K,0.0,0.0,False,0,0,0,True,0,True
22,State-gov,203518,10,1,1,Female,0,0,16,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
67,?,150516,9,4,1,Male,0,0,3,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
38,Local-gov,187046,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
42,Private,179533,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
21,Private,278254,10,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
21,Private,123727,9,2,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
36,Private,36423,10,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
57,Private,513440,14,0,1,Male,0,0,40,Mexico,<=50K,0.0,0.0,True,1,1,1,True,0,True
33,Private,324546,10,0,1,Male,0,0,39,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
47,Private,175990,9,5,1,Female,0,0,30,United-States,>50K,0.0,0.0,True,0,1,0,False,1,False
48,Private,377140,3,4,1,Female,0,0,35,Nicaragua,<=50K,0.0,0.0,True,0,0,0,False,0,True
22,Private,85389,9,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
37,Private,113750,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,1,0,True,1,True
33,Private,65278,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
47,Self-emp-inc,248145,3,0,1,Male,0,0,50,Cuba,<=50K,0.0,0.0,False,0,1,0,True,0,True
36,Self-emp-not-inc,177907,16,1,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,1,0,1,True,1,False
68,Private,178066,5,0,1,Male,1797,0,24,United-States,<=50K,7.494430215031565,0.0,True,0,1,0,True,1,True
57,Federal-gov,21626,10,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
38,Private,65390,12,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
25,Private,169679,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
51,Private,282549,9,0,1,Male,3137,0,40,United-States,<=50K,8.051340933292979,0.0,True,0,1,0,True,1,True
54,Private,204397,10,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
33,Private,178107,13,3,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,1,0,0,True,1,True
18,?,346382,7,3,1,Male,0,0,15,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
20,Private,289982,9,3,1,Female,0,0,10,El-Salvador,<=50K,0.0,0.0,True,0,0,1,False,0,True
36,Private,644278,9,0,1,Male,0,0,25,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
29,Private,66473,10,4,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
24,Private,170070,12,3,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
32,Private,39248,13,1,0,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
66,Self-emp-not-inc,291362,15,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
42,Private,337276,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
19,Private,105908,9,2,1,Male,0,0,70,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
36,Private,184112,15,5,1,Female,15024,0,45,United-States,>50K,9.617470759403409,0.0,True,0,1,1,False,1,False
37,Private,164898,10,0,1,Male,0,0,52,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
20,Self-emp-not-inc,186014,10,3,1,Female,0,0,12,Germany,<=50K,0.0,0.0,False,0,0,1,False,0,True
67,Self-emp-not-inc,252842,9,0,1,Male,1797,0,20,United-States,<=50K,7.494430215031565,0.0,False,0,1,0,True,1,True
42,Private,42907,9,4,1,Male,0,0,48,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
45,Private,109434,13,0,1,Male,0,0,55,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
77,?,147284,9,1,1,Female,0,0,14,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
62,Private,210935,9,0,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
41,Self-emp-not-inc,189941,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,1,0,1,True,1,True
18,Private,164134,9,3,1,Female,0,0,10,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
50,Local-gov,163998,13,0,1,Male,0,0,44,United-States,>50K,0.0,0.0,False,1,1,0,True,1,False
54,Private,46401,10,1,1,Female,0,0,47,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
40,Private,248094,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
63,Private,201631,5,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
23,Private,33644,13,1,1,Female,0,0,50,United-States,<=50K,0.0,0.0,True,1,0,0,False,1,True
27,Private,191628,9,1,1,Male,2174,0,40,United-States,<=50K,7.684783943522785,0.0,True,0,0,0,True,1,True
34,Private,420749,9,0,1,Male,0,0,30,Germany,<=50K,0.0,0.0,True,0,1,0,True,0,True
43,Federal-gov,175669,10,5,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,1,False,1,True
34,Self-emp-not-inc,152109,9,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
41,Private,128354,13,5,1,Female,0,0,25,United-States,>50K,0.0,0.0,True,1,1,1,False,1,False
41,Self-emp-not-inc,32533,11,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
33,Self-emp-inc,128016,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
23,Private,133061,9,0,1,Male,0,0,80,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
47,Private,47270,8,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
56,Private,92444,10,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
42,Self-emp-not-inc,196514,10,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,True,1,True
42,Private,225193,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
28,Private,192237,10,3,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
33,Private,103651,9,1,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
35,Private,102976,14,1,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,1,0,1,True,1,False
39,Private,30529,13,0,1,Male,0,1887,40,United-States,>50K,0.0,7.543273346705446,True,1,1,1,True,1,False
45,Private,199625,10,4,1,Female,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
64,Private,64544,10,0,1,Male,0,0,12,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
27,Private,129009,13,1,1,Female,0,0,55,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
30,Private,323069,9,1,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
73,?,132256,13,4,1,Female,0,0,7,United-States,<=50K,0.0,0.0,False,1,0,0,False,1,True
32,Self-emp-not-inc,56026,13,2,1,Male,0,0,45,United-States,<=50K,0.0,0.0,False,1,1,1,True,1,True
45,Private,202812,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
46,Private,318259,11,2,1,Female,0,0,36,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
26,Private,388812,10,1,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
27,State-gov,205499,16,1,1,Male,0,0,77,United-States,<=50K,0.0,0.0,False,1,0,1,True,1,True
84,Private,188328,9,1,1,Female,0,0,16,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
23,Local-gov,203078,10,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
57,Private,102442,10,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
42,Private,29702,6,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
70,?,158642,9,1,1,Female,2993,0,20,United-States,<=50K,8.004365564979574,0.0,False,0,0,0,False,1,True
62,Private,175032,9,0,1,Male,0,0,42,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
55,Private,323887,10,0,1,Male,15024,0,45,United-States,>50K,9.617470759403409,0.0,True,0,1,1,True,1,False
44,Private,182402,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
28,Local-gov,201099,9,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
